Time,Latitude,Longitude,Actor
2026-03-03T12:00:00Z,33.6921,36.3512,Iran and allies as attacker
2026-03-04T12:00:00Z,32.0332,34.8909,Iran and allies as attacker
2026-03-04T12:00:00Z,32.0332,34.8909,Iran and allies as attacker
2026-03-04T12:00:00Z,31.769,35.2163,Iran and allies as attacker
2026-03-04T22:20:00Z,32.9331299997604,35.082529999643,Iran and allies as attacker
2026-03-04T22:30:00Z,32.9628500002952,35.4959720004285,Iran and allies as attacker
2026-03-04T12:00:00Z,33.2700200003018,35.2015000003645,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.1051900001089,35.2253800000039,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.1977800000968,35.2291600002267,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.1339300000385,35.3324800003277,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3093099996431,35.3395200001913,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.2900899997697,35.3570100002454,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.2424299998203,35.3835200002371,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.2822599999016,35.3970600001891,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3615399999274,35.4023099999495,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.1357500000526,35.4044599999028,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.199969999743,35.4326799996316,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.2074000001728,35.4391699996743,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3780600003022,35.4427599999263,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3894699999863,35.4456200004323,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.2215899999951,35.4644899996124,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.1155000002121,35.4684099995773,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3779199997102,35.4848300001269,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.8503999997235,35.4932199998775,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.8482899999014,35.4937699996984,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.2920200002322,35.4997300000117,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.8531399998574,35.505430000034,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.8590899996402,35.5102300004309,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.8521999999408,35.5108000003434,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.5009800002077,35.5129000000679,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3535099998861,35.513480000026,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3110700001705,35.5193700000191,"US, Israel and allies as attacker"
2026-03-04T12:00:00Z,33.3297000001544,35.5265000002943,"US, Israel and allies as attacker"
